sale_id,sale_date,game_title,category,platform,price,quantity,total_sale
2608,2024-06-21,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2609,2024-06-22,Speed Circuit,Racing,PlayStation,49.99,5,249.95
2610,2024-06-22,Shadow Ops,Shooter,PC,44.99,2,89.98
2611,2024-06-23,Galaxy Raiders,Action,PC,39.99,6,239.94
2612,2024-06-23,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2613,2024-06-23,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2614,2024-06-23,Dragon Realms,RPG,Xbox,59.99,4,239.96
2615,2024-06-23,Galaxy Raiders,Action,PC,39.99,1,39.99
2616,2024-06-24,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
2617,2024-06-25,Galaxy Raiders,Action,PC,39.99,1,39.99
2618,2024-06-25,Dragon Realms,RPG,Xbox,59.99,4,239.96
2619,2024-06-25,Shadow Ops,Shooter,PC,44.99,3,134.97
2620,2024-06-25,Shadow Ops,Shooter,PC,44.99,6,269.94
2621,2024-06-26,Mythic Tactics,Strategy,PC,29.99,5,149.95
2622,2024-06-26,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2623,2024-06-26,Mythic Tactics,Strategy,PC,29.99,3,89.97
2624,2024-06-26,Dragon Realms,RPG,Xbox,59.99,1,59.99
2625,2024-06-27,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2626,2024-06-27,Galaxy Raiders,Action,PC,39.99,4,159.96
2627,2024-06-27,Mythic Tactics,Strategy,PC,29.99,5,149.95
2628,2024-06-27,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2629,2024-06-28,Dragon Realms,RPG,Xbox,59.99,4,239.96
2630,2024-06-28,Dragon Realms,RPG,Xbox,59.99,6,359.94
2631,2024-06-28,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2632,2024-06-28,Shadow Ops,Shooter,PC,44.99,6,269.94
2633,2024-06-28,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2634,2024-06-29,Shadow Ops,Shooter,PC,44.99,1,44.99
2635,2024-06-29,Galaxy Raiders,Action,PC,39.99,6,239.94
2636,2024-06-29,Shadow Ops,Shooter,PC,44.99,4,179.96
2637,2024-06-29,Mythic Tactics,Strategy,PC,29.99,4,119.96
2638,2024-06-30,Shadow Ops,Shooter,PC,44.99,5,224.95
2639,2024-06-30,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2640,2024-06-30,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2641,2024-06-30,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2642,2024-07-01,Galaxy Raiders,Action,PC,39.99,2,79.98
2643,2024-07-01,Dragon Realms,RPG,Xbox,59.99,2,119.98
2644,2024-07-02,Dragon Realms,RPG,Xbox,59.99,1,59.99
2645,2024-07-02,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2646,2024-07-02,Galaxy Raiders,Action,PC,39.99,2,79.98
2647,2024-07-03,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2648,2024-07-03,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2649,2024-07-03,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2650,2024-07-03,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2651,2024-07-03,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2652,2024-07-04,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2653,2024-07-04,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2654,2024-07-04,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2655,2024-07-05,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2656,2024-07-05,Dragon Realms,RPG,Xbox,59.99,5,299.95
2657,2024-07-05,Shadow Ops,Shooter,PC,44.99,2,89.98
2658,2024-07-06,Dragon Realms,RPG,Xbox,59.99,4,239.96
2659,2024-07-06,Galaxy Raiders,Action,PC,39.99,4,159.96
2660,2024-07-06,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2661,2024-07-07,Galaxy Raiders,Action,PC,39.99,1,39.99
2662,2024-07-07,Galaxy Raiders,Action,PC,39.99,3,119.97
2663,2024-07-07,Mythic Tactics,Strategy,PC,29.99,4,119.96
2664,2024-07-07,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2665,2024-07-08,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2666,2024-07-08,Dragon Realms,RPG,Xbox,59.99,6,359.94
2667,2024-07-09,Galaxy Raiders,Action,PC,39.99,1,39.99
2668,2024-07-09,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2669,2024-07-09,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2670,2024-07-09,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2671,2024-07-09,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
2672,2024-07-10,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2673,2024-07-10,Galaxy Raiders,Action,PC,39.99,4,159.96
2674,2024-07-10,Dragon Realms,RPG,Xbox,59.99,6,359.94
2675,2024-07-10,Shadow Ops,Shooter,PC,44.99,2,89.98
2676,2024-07-11,Dragon Realms,RPG,Xbox,59.99,1,59.99
2677,2024-07-11,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2678,2024-07-11,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2679,2024-07-11,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2680,2024-07-12,Shadow Ops,Shooter,PC,44.99,5,224.95
2681,2024-07-12,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2682,2024-07-12,Mythic Tactics,Strategy,PC,29.99,1,29.99
2683,2024-07-13,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2684,2024-07-13,Shadow Ops,Shooter,PC,44.99,1,44.99
2685,2024-07-13,Mythic Tactics,Strategy,PC,29.99,5,149.95
2686,2024-07-13,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2687,2024-07-14,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2688,2024-07-14,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2689,2024-07-15,Galaxy Raiders,Action,PC,39.99,2,79.98
2690,2024-07-15,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2691,2024-07-15,Galaxy Raiders,Action,PC,39.99,4,159.96
2692,2024-07-15,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2693,2024-07-16,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2694,2024-07-16,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2695,2024-07-17,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2696,2024-07-17,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2697,2024-07-17,Dragon Realms,RPG,Xbox,59.99,5,299.95
2698,2024-07-17,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
2699,2024-07-17,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2700,2024-07-18,Mythic Tactics,Strategy,PC,29.99,6,179.94
2701,2024-07-18,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2702,2024-07-19,Shadow Ops,Shooter,PC,44.99,6,269.94
2703,2024-07-19,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2704,2024-07-19,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2705,2024-07-20,Shadow Ops,Shooter,PC,44.99,1,44.99
2706,2024-07-20,Shadow Ops,Shooter,PC,44.99,6,269.94
2707,2024-07-20,Speed Circuit,Racing,PlayStation,49.99,5,249.95
2708,2024-07-21,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2709,2024-07-21,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2710,2024-07-22,Dragon Realms,RPG,Xbox,59.99,6,359.94
2711,2024-07-22,Galaxy Raiders,Action,PC,39.99,5,199.95
2712,2024-07-22,Mythic Tactics,Strategy,PC,29.99,5,149.95
2713,2024-07-22,Dragon Realms,RPG,Xbox,59.99,3,179.97
2714,2024-07-22,Galaxy Raiders,Action,PC,39.99,5,199.95
2715,2024-07-23,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2716,2024-07-23,Dragon Realms,RPG,Xbox,59.99,5,299.95
2717,2024-07-23,Mythic Tactics,Strategy,PC,29.99,6,179.94
2718,2024-07-23,Shadow Ops,Shooter,PC,44.99,2,89.98
2719,2024-07-23,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2720,2024-07-24,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2721,2024-07-25,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2722,2024-07-25,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2723,2024-07-25,Shadow Ops,Shooter,PC,44.99,2,89.98
2724,2024-07-26,Dragon Realms,RPG,Xbox,59.99,4,239.96
2725,2024-07-26,Mythic Tactics,Strategy,PC,29.99,4,119.96
2726,2024-07-27,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2727,2024-07-27,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2728,2024-07-27,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2729,2024-07-27,Dragon Realms,RPG,Xbox,59.99,4,239.96
2730,2024-07-27,Galaxy Raiders,Action,PC,39.99,6,239.94
2731,2024-07-28,Shadow Ops,Shooter,PC,44.99,1,44.99
2732,2024-07-28,Galaxy Raiders,Action,PC,39.99,6,239.94
2733,2024-07-28,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2734,2024-07-28,Galaxy Raiders,Action,PC,39.99,5,199.95
2735,2024-07-28,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2736,2024-07-29,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2737,2024-07-29,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2738,2024-07-29,Dragon Realms,RPG,Xbox,59.99,5,299.95
2739,2024-07-29,Shadow Ops,Shooter,PC,44.99,1,44.99
2740,2024-07-30,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2741,2024-07-30,Shadow Ops,Shooter,PC,44.99,4,179.96
2742,2024-07-31,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2743,2024-07-31,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2744,2024-07-31,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2745,2024-07-31,Shadow Ops,Shooter,PC,44.99,2,89.98
2746,2024-07-31,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2747,2024-08-01,Mythic Tactics,Strategy,PC,29.99,4,119.96
2748,2024-08-01,Dragon Realms,RPG,Xbox,59.99,1,59.99
2749,2024-08-02,Galaxy Raiders,Action,PC,39.99,4,159.96
2750,2024-08-02,Dragon Realms,RPG,Xbox,59.99,2,119.98
2751,2024-08-02,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2752,2024-08-02,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2753,2024-08-02,Galaxy Raiders,Action,PC,39.99,5,199.95
2754,2024-08-03,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2755,2024-08-03,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2756,2024-08-03,Galaxy Raiders,Action,PC,39.99,1,39.99
2757,2024-08-04,Speed Circuit,Racing,PlayStation,49.99,5,249.95
2758,2024-08-05,Mythic Tactics,Strategy,PC,29.99,1,29.99
2759,2024-08-06,Dragon Realms,RPG,Xbox,59.99,3,179.97
2760,2024-08-06,Shadow Ops,Shooter,PC,44.99,3,134.97
2761,2024-08-06,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2762,2024-08-06,Galaxy Raiders,Action,PC,39.99,4,159.96
2763,2024-08-07,Dragon Realms,RPG,Xbox,59.99,5,299.95
2764,2024-08-08,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
2765,2024-08-08,Dragon Realms,RPG,Xbox,59.99,6,359.94
2766,2024-08-08,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2767,2024-08-09,Shadow Ops,Shooter,PC,44.99,1,44.99
2768,2024-08-10,Dragon Realms,RPG,Xbox,59.99,5,299.95
2769,2024-08-11,Galaxy Raiders,Action,PC,39.99,4,159.96
2770,2024-08-11,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2771,2024-08-11,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2772,2024-08-11,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2773,2024-08-12,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2774,2024-08-12,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2775,2024-08-13,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2776,2024-08-13,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2777,2024-08-13,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2778,2024-08-14,Shadow Ops,Shooter,PC,44.99,2,89.98
2779,2024-08-14,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2780,2024-08-15,Shadow Ops,Shooter,PC,44.99,3,134.97
2781,2024-08-15,Galaxy Raiders,Action,PC,39.99,3,119.97
2782,2024-08-15,Speed Circuit,Racing,PlayStation,49.99,5,249.95
2783,2024-08-15,Mythic Tactics,Strategy,PC,29.99,3,89.97
2784,2024-08-15,Dragon Realms,RPG,Xbox,59.99,3,179.97
2785,2024-08-16,Galaxy Raiders,Action,PC,39.99,3,119.97
2786,2024-08-16,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2787,2024-08-16,Galaxy Raiders,Action,PC,39.99,5,199.95
2788,2024-08-16,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2789,2024-08-17,Speed Circuit,Racing,PlayStation,49.99,5,249.95
2790,2024-08-17,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2791,2024-08-17,Galaxy Raiders,Action,PC,39.99,2,79.98
2792,2024-08-17,Mythic Tactics,Strategy,PC,29.99,4,119.96
2793,2024-08-17,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2794,2024-08-18,Mythic Tactics,Strategy,PC,29.99,5,149.95
2795,2024-08-19,Dragon Realms,RPG,Xbox,59.99,5,299.95
2796,2024-08-19,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2797,2024-08-19,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2798,2024-08-19,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2799,2024-08-19,Galaxy Raiders,Action,PC,39.99,1,39.99
2800,2024-08-20,Shadow Ops,Shooter,PC,44.99,3,134.97
2801,2024-08-21,Mythic Tactics,Strategy,PC,29.99,5,149.95
2802,2024-08-21,Dragon Realms,RPG,Xbox,59.99,3,179.97
2803,2024-08-21,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2804,2024-08-22,Speed Circuit,Racing,PlayStation,49.99,5,249.95
2805,2024-08-23,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
2806,2024-08-23,Shadow Ops,Shooter,PC,44.99,3,134.97
2807,2024-08-23,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2808,2024-08-24,Mythic Tactics,Strategy,PC,29.99,3,89.97
2809,2024-08-24,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2810,2024-08-25,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2811,2024-08-26,Mythic Tactics,Strategy,PC,29.99,3,89.97
2812,2024-08-26,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2813,2024-08-27,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2814,2024-08-27,Dragon Realms,RPG,Xbox,59.99,4,239.96
2815,2024-08-27,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2816,2024-08-27,Mythic Tactics,Strategy,PC,29.99,5,149.95
2817,2024-08-27,Dragon Realms,RPG,Xbox,59.99,4,239.96
2818,2024-08-28,Mythic Tactics,Strategy,PC,29.99,4,119.96
2819,2024-08-29,Galaxy Raiders,Action,PC,39.99,1,39.99
2820,2024-08-29,Shadow Ops,Shooter,PC,44.99,3,134.97
2821,2024-08-29,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2822,2024-08-30,Mythic Tactics,Strategy,PC,29.99,2,59.98
2823,2024-08-30,Mythic Tactics,Strategy,PC,29.99,2,59.98
2824,2024-08-30,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2825,2024-08-30,Galaxy Raiders,Action,PC,39.99,6,239.94
2826,2024-08-31,Dragon Realms,RPG,Xbox,59.99,6,359.94
2827,2024-08-31,Mythic Tactics,Strategy,PC,29.99,4,119.96
2828,2024-08-31,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
2829,2024-09-01,Mythic Tactics,Strategy,PC,29.99,2,59.98
2830,2024-09-01,Mythic Tactics,Strategy,PC,29.99,1,29.99
2831,2024-09-01,Dragon Realms,RPG,Xbox,59.99,6,359.94
2832,2024-09-01,Dragon Realms,RPG,Xbox,59.99,3,179.97
2833,2024-09-02,Galaxy Raiders,Action,PC,39.99,6,239.94
2834,2024-09-02,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2835,2024-09-03,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2836,2024-09-03,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2837,2024-09-03,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2838,2024-09-04,Shadow Ops,Shooter,PC,44.99,5,224.95
2839,2024-09-04,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2840,2024-09-04,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2841,2024-09-04,Dragon Realms,RPG,Xbox,59.99,6,359.94
2842,2024-09-05,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2843,2024-09-05,Dragon Realms,RPG,Xbox,59.99,2,119.98
2844,2024-09-05,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
2845,2024-09-06,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2846,2024-09-06,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2847,2024-09-06,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2848,2024-09-07,Dragon Realms,RPG,Xbox,59.99,5,299.95
2849,2024-09-07,Shadow Ops,Shooter,PC,44.99,5,224.95
2850,2024-09-07,Shadow Ops,Shooter,PC,44.99,6,269.94
2851,2024-09-08,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2852,2024-09-08,Galaxy Raiders,Action,PC,39.99,1,39.99
2853,2024-09-08,Mythic Tactics,Strategy,PC,29.99,6,179.94
2854,2024-09-08,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2855,2024-09-08,Galaxy Raiders,Action,PC,39.99,6,239.94
2856,2024-09-09,Shadow Ops,Shooter,PC,44.99,5,224.95
2857,2024-09-10,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2858,2024-09-11,Galaxy Raiders,Action,PC,39.99,6,239.94
2859,2024-09-11,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2860,2024-09-11,Dragon Realms,RPG,Xbox,59.99,1,59.99
2861,2024-09-11,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2862,2024-09-12,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2863,2024-09-13,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2864,2024-09-14,Dragon Realms,RPG,Xbox,59.99,6,359.94
2865,2024-09-14,Galaxy Raiders,Action,PC,39.99,2,79.98
2866,2024-09-14,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2867,2024-09-15,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2868,2024-09-16,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2869,2024-09-17,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2870,2024-09-17,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2871,2024-09-17,Shadow Ops,Shooter,PC,44.99,1,44.99
2872,2024-09-17,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
2873,2024-09-18,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2874,2024-09-18,Mythic Tactics,Strategy,PC,29.99,5,149.95
2875,2024-09-18,Dragon Realms,RPG,Xbox,59.99,2,119.98
2876,2024-09-18,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2877,2024-09-19,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2878,2024-09-19,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2879,2024-09-20,Dragon Realms,RPG,Xbox,59.99,4,239.96
2880,2024-09-20,Dragon Realms,RPG,Xbox,59.99,6,359.94
2881,2024-09-20,Galaxy Raiders,Action,PC,39.99,3,119.97
2882,2024-09-21,Dragon Realms,RPG,Xbox,59.99,1,59.99
2883,2024-09-21,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2884,2024-09-21,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2885,2024-09-22,Shadow Ops,Shooter,PC,44.99,3,134.97
2886,2024-09-22,Shadow Ops,Shooter,PC,44.99,5,224.95
2887,2024-09-22,Galaxy Raiders,Action,PC,39.99,2,79.98
2888,2024-09-22,Galaxy Raiders,Action,PC,39.99,3,119.97
2889,2024-09-23,Galaxy Raiders,Action,PC,39.99,6,239.94
2890,2024-09-23,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2891,2024-09-24,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
2892,2024-09-24,Dragon Realms,RPG,Xbox,59.99,6,359.94
2893,2024-09-25,Galaxy Raiders,Action,PC,39.99,1,39.99
2894,2024-09-25,Galaxy Raiders,Action,PC,39.99,5,199.95
2895,2024-09-25,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
2896,2024-09-26,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
2897,2024-09-26,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2898,2024-09-26,Shadow Ops,Shooter,PC,44.99,3,134.97
2899,2024-09-27,Mythic Tactics,Strategy,PC,29.99,6,179.94
2900,2024-09-28,Shadow Ops,Shooter,PC,44.99,3,134.97
2901,2024-09-28,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2902,2024-09-28,Dragon Realms,RPG,Xbox,59.99,4,239.96
2903,2024-09-29,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
2904,2024-09-29,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2905,2024-09-30,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2906,2024-09-30,Mythic Tactics,Strategy,PC,29.99,1,29.99
2907,2024-09-30,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2908,2024-09-30,Dragon Realms,RPG,Xbox,59.99,5,299.95
2909,2024-10-01,Mythic Tactics,Strategy,PC,29.99,3,89.97
2910,2024-10-01,Shadow Ops,Shooter,PC,44.99,2,89.98
2911,2024-10-01,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2912,2024-10-01,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2913,2024-10-01,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2914,2024-10-02,Shadow Ops,Shooter,PC,44.99,3,134.97
2915,2024-10-02,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2916,2024-10-02,Dragon Realms,RPG,Xbox,59.99,6,359.94
2917,2024-10-02,Galaxy Raiders,Action,PC,39.99,5,199.95
2918,2024-10-02,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2919,2024-10-03,Galaxy Raiders,Action,PC,39.99,4,159.96
2920,2024-10-04,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2921,2024-10-04,Galaxy Raiders,Action,PC,39.99,6,239.94
2922,2024-10-04,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
2923,2024-10-04,Shadow Ops,Shooter,PC,44.99,3,134.97
2924,2024-10-04,Speed Circuit,Racing,PlayStation,49.99,2,99.98
2925,2024-10-05,Dragon Realms,RPG,Xbox,59.99,5,299.95
2926,2024-10-05,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2927,2024-10-06,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
2928,2024-10-06,Shadow Ops,Shooter,PC,44.99,1,44.99
2929,2024-10-06,Mythic Tactics,Strategy,PC,29.99,3,89.97
2930,2024-10-06,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
2931,2024-10-06,Dragon Realms,RPG,Xbox,59.99,5,299.95
2932,2024-10-07,Speed Circuit,Racing,PlayStation,49.99,1,49.99
2933,2024-10-08,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
2934,2024-10-09,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2935,2024-10-10,Galaxy Raiders,Action,PC,39.99,4,159.96
2936,2024-10-10,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2937,2024-10-10,Speed Circuit,Racing,PlayStation,49.99,4,199.96
2938,2024-10-11,Shadow Ops,Shooter,PC,44.99,4,179.96
2939,2024-10-12,Dragon Realms,RPG,Xbox,59.99,1,59.99
2940,2024-10-13,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
2941,2024-10-13,Galaxy Raiders,Action,PC,39.99,1,39.99
2942,2024-10-13,Dragon Realms,RPG,Xbox,59.99,2,119.98
2943,2024-10-13,Galaxy Raiders,Action,PC,39.99,4,159.96
2944,2024-10-14,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2945,2024-10-15,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
2946,2024-10-15,Mythic Tactics,Strategy,PC,29.99,5,149.95
2947,2024-10-15,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2948,2024-10-16,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
2949,2024-10-16,Shadow Ops,Shooter,PC,44.99,3,134.97
2950,2024-10-16,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2951,2024-10-17,Dragon Realms,RPG,Xbox,59.99,5,299.95
2952,2024-10-17,Speed Circuit,Racing,PlayStation,49.99,3,149.97
2953,2024-10-17,Speed Circuit,Racing,PlayStation,49.99,6,299.94
2954,2024-10-17,Dragon Realms,RPG,Xbox,59.99,1,59.99
2955,2024-10-17,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
2956,2024-10-18,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
2957,2024-10-18,Galaxy Raiders,Action,PC,39.99,1,39.99
2958,2024-10-18,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
2959,2024-10-18,Shadow Ops,Shooter,PC,44.99,2,89.98
2960,2024-10-19,Galaxy Raiders,Action,PC,39.99,3,119.97
2961,2024-10-19,Dragon Realms,RPG,Xbox,59.99,4,239.96
2962,2024-10-19,Mythic Tactics,Strategy,PC,29.99,3,89.97
2963,2024-10-19,Shadow Ops,Shooter,PC,44.99,2,89.98
2964,2024-10-20,Dragon Realms,RPG,Xbox,59.99,4,239.96
2965,2024-10-21,Mythic Tactics,Strategy,PC,29.99,6,179.94
2966,2024-10-21,Shadow Ops,Shooter,PC,44.99,2,89.98
2967,2024-10-22,Dragon Realms,RPG,Xbox,59.99,2,119.98
